"ID","time","lon","lat","x","y"
4182444,2011-12-16 03:43:29,-6.338625147,-58.06446119,-141.377014962743,486.144508673094
4182444,2011-12-16 04:13:29,-6.329892748,-58.05279771,-140.697223699069,487.370134461252
4182444,2011-12-16 04:43:29,-6.314153274,-58.03485411,-139.515363731474,489.237961909767
4182444,2011-12-16 05:13:29,-6.29907051,-58.01235065,-138.305672177573,491.615582416403
4182444,2011-12-16 05:43:29,-6.287439411,-58.00075301,-137.454964809993,492.81135401546
4182444,2011-12-16 06:13:29,-6.238024513,-58.02797994,-134.943425044363,489.417085161542
4182444,2011-12-16 06:43:29,-6.218892343,-58.03564477,-133.930545108957,488.421041034714
4182444,2011-12-16 07:13:29,-6.210163096,-58.03257467,-133.373167557332,488.693826197483
4182444,2011-12-16 07:43:29,-6.198598379,-58.02986429,-132.654353482451,488.904820550878
4182444,2011-12-16 08:13:29,-6.191756303,-58.02167398,-132.133146877619,489.759071848156
4182444,2011-12-16 08:43:29,-6.177066739,-58.02430153,-131.30825722458,489.354519642272
4182444,2011-12-16 09:13:29,-6.143035271,-58.0557747,-129.769469627775,485.605304381163
4182444,2011-12-16 09:43:29,-6.137914364,-58.05180939,-129.410757285832,486.004666534996
4182444,2011-12-16 10:13:29,-6.136920886,-58.03542939,-129.112435437627,487.810895748504
4182444,2011-12-16 10:43:29,-6.127402931,-58.02931813,-128.463757836574,488.413660550696
4182444,2011-12-16 11:13:29,-6.079468946,-58.03884226,-125.788336136636,486.9850895944
4182444,2011-12-16 11:43:29,-6.089828206,-58.03757496,-126.378042264475,487.206393679662
4182444,2011-12-16 12:13:29,-6.094368527,-58.03199415,-126.562540109813,487.859848842687
4182444,2011-12-16 12:43:29,-6.089600671,-58.02600585,-126.194283485715,488.485726333938
4182444,2011-12-16 13:13:29,-6.085922803,-58.01987769,-125.887925034817,489.13558589812
4182444,2011-12-16 13:43:29,-6.083017144,-58.01404055,-125.631169126711,489.759241934971
4182444,2011-12-16 14:13:29,-6.080300372,-58.0083985,-125.38834090061,490.362761408382
4182444,2011-12-16 14:43:29,-6.07939269,-58.00305346,-125.256196303783,490.947540442897
4182444,2011-12-16 15:13:29,-6.078944933,-57.99893363,-125.169142332419,491.400244582356
4182444,2011-12-16 15:43:29,-6.084338212,-57.9911092,-125.370966734997,492.308885591865
4182444,2011-12-16 16:13:29,-6.108179747,-57.95910564,-126.302937216683,496.039196582666
4182444,2011-12-16 16:43:29,-6.18980536,-57.85048717,-129.528233938729,508.70314698623
4182444,2011-12-16 17:13:29,-6.28266995,-57.70973191,-132.989486607046,525.009954285089
4182444,2011-12-16 17:43:29,-6.364432471,-57.62023884,-136.565008447092,535.549389853784
4182444,2011-12-16 18:13:29,-6.368221757,-57.58370751,-136.271517733895,539.625290795669
4182444,2011-12-16 18:43:29,-6.252604992,-57.59796616,-129.597734361716,537.158361434562
4182444,2011-12-16 19:13:29,-6.104597893,-57.62919714,-121.253617735834,532.546368611643
4182444,2011-12-16 19:43:29,-6.132436387,-57.57551966,-122.124341842648,538.709517540734
4182444,2011-12-16 20:13:29,-6.15211317,-57.58975302,-123.502258074778,537.287115989423
4182444,2011-12-16 20:43:29,-6.203553542,-57.63956937,-127.28290478287,532.170327671427
4182444,2011-12-16 21:13:29,-6.253351405,-57.63985483,-130.244996633307,532.524246772218
4182444,2011-12-16 21:43:29,-6.278611437,-57.65334247,-131.939103444029,531.224948865112
4182444,2011-12-16 22:13:29,-6.300633638,-57.66858171,-133.465043879114,529.706128571624
4182444,2011-12-16 22:43:29,-6.133732976,-57.74220831,-124.634560781468,520.258841425477
4182444,2011-12-16 23:13:29,-6.080259418,-57.75123768,-121.600511753847,518.839884810399
4182444,2011-12-16 23:43:29,-6.060172319,-57.74459865,-120.313472157071,519.417042144625
4182444,2011-12-17 00:13:29,-5.990170491,-57.76854695,-116.524191403633,516.211667732196
4182444,2011-12-17 00:43:29,-5.892191064,-57.80331866,-111.249339240527,511.580084175459
4182444,2011-12-17 01:13:29,-5.774372483,-57.84199975,-104.874911456093,506.347331729658
4182444,2011-12-17 01:43:29,-5.730219158,-57.8678238,-102.663573326011,503.129588484536
4182444,2011-12-17 02:13:29,-5.717054658,-57.85675824,-101.717540342982,504.247014389989
4182444,2011-12-17 02:43:29,-5.700622682,-57.84826809,-100.617729259687,505.052456451075
4182444,2011-12-17 03:13:29,-5.702646349,-57.82691878,-100.409660059159,507.432104540013
4182444,2011-12-17 03:43:29,-5.685235966,-57.81829867,-99.2491057558404,508.243620882276
4182444,2011-12-17 04:13:29,-5.661077362,-57.81280595,-97.7375994959937,508.653218572105
4182444,2011-12-17 04:43:29,-5.639724291,-57.80670691,-96.3820885259104,509.152494685614
4182444,2011-12-17 05:13:29,-5.587305809,-57.82046965,-93.499001875763,507.196130643524
4182444,2011-12-17 05:43:29,-5.527323757,-57.83081999,-90.1187646644257,505.552134795515
4182444,2011-12-17 06:13:29,-5.49778124,-57.82907895,-88.3475591397446,505.498095738475
4182444,2011-12-17 06:43:29,-5.479710669,-57.82509602,-87.2182607301813,505.787543081951
4182444,2011-12-17 07:13:29,-5.46006771,-57.81984051,-85.9758829533521,506.204291228593
4182444,2011-12-17 07:43:29,-5.476870189,-57.83076834,-87.1396964934968,505.136062345303
4182444,2011-12-17 08:13:29,-5.459132476,-57.85048914,-86.4031895585654,502.805087497963
4182444,2011-12-17 08:43:29,-5.433914395,-57.85387873,-84.9690231248589,502.21804401757
4182444,2011-12-17 09:13:29,-5.415348667,-57.84987114,-83.8105185557438,502.505046604729
4182444,2011-12-17 09:43:29,-5.397446877,-57.84586304,-82.6909581722314,502.797390069243
4182444,2011-12-17 10:13:29,-5.37866789,-57.84207247,-81.522884795407,503.057934247175
4182444,2011-12-17 10:43:29,-5.337316203,-57.9163046,-80.2674146559489,494.494469693222
4182444,2011-12-17 11:13:29,-5.290313505,-57.96566889,-78.2921397407463,488.633378844313
4182444,2011-12-17 11:43:29,-5.276828565,-57.96596344,-77.5041122477019,488.485719955364
