"ID","stratum","obs","step","angle","ice_conc","times"
"bear1",12,0,2.37098886230015,1.63401002767107,98.0523573588882,1
"bear1",12,0,3.7582918525276,-1.5579348617631,98.6017055834738,1
"bear1",12,0,1.8785125791012,-2.46906645559722,98.3269400923981,1
"bear1",12,0,6.78996359948171,3.04389883179215,99.6423890455058,1
"bear1",12,0,2.48061146991613,-2.31508631388268,98.5320783743325,1
"bear1",12,0,1.82618806401334,-2.23691545747096,98.5264293057932,1
"bear1",12,0,2.82172708255655,-1.72457937410866,98.9265166550745,1
"bear1",12,0,0.46284841615501,-2.04074968839174,98.4773661672544,1
"bear1",12,0,1.89615246518699,0.926327425494997,98.6997545338646,1
"bear1",12,0,2.80499282914385,-3.09084529402284,97.2509875814494,1
"bear1",12,0,1.50997330503599,-1.53943655963751,98.7372041251728,1
"bear1",12,0,1.89995179146139,0.344721429389529,98.8096923078423,1
"bear1",12,0,1.11601526778335,1.38904463962613,98.4210382862024,1
"bear1",12,0,3.22895488054312,-1.20984284992632,98.7387636080764,1
"bear1",12,0,2.57768417313007,1.97220310628597,97.9642877859296,1
"bear1",12,0,0.136368402725853,3.04484815600931,98.3572355234568,1
"bear1",12,0,5.23467224942838,-1.39783271509108,98.1041922487895,1
"bear1",12,0,8.93093186074409,-1.78544933119273,98.4505518708222,1
"bear1",12,0,3.72677288467746,0.976872223831127,98.0628777355405,1
"bear1",12,0,1.03720720378656,-1.19226362316634,98.6456384333365,1
"bear1",13,1,0.252591354701512,0.000340686262661816,98.37200585426,1
"bear1",13,0,2.13524070627335,-2.24879760205121,98.8412530420291,1
"bear1",13,0,1.48297878078154,1.2953266718821,98.3574079939481,1
"bear1",13,0,1.30757436452893,-0.668092619544257,98.122522412298,1
"bear1",13,0,4.44035601717893,0.0189402472884601,97.9325163052182,1
"bear1",13,0,9.00788377711567,-2.56859475200882,98.4669165676787,1
"bear1",13,0,0.545767645962349,1.66445300702749,98.4529960760285,1
"bear1",13,0,0.689264992939329,2.92135359527643,98.5226148657949,1
"bear1",13,0,2.87424229751039,-2.773869304528,98.9611162680553,1
"bear1",13,0,1.50556602085131,2.86802460930914,98.7500132736591,1
"bear1",13,0,0.359184448653434,-0.125162246611046,98.1603143883245,1
"bear1",13,0,5.08400197773266,-2.21502398327999,97.7590308532945,1
"bear1",13,0,2.99412149569221,-0.355577758704949,97.965976679116,1
"bear1",13,0,0.613211292210489,2.39565127857635,98.496379619734,1
"bear1",13,0,5.32514838318188,-1.1214879382783,97.7859564116292,1
"bear1",13,0,1.52991280659623,-2.13743224205377,98.6918760865668,1
"bear1",13,0,4.03010774246985,-1.65748046753727,97.8498187887026,1
"bear1",13,0,0.494478963769692,-3.11370746095025,98.4579766127441,1
"bear1",13,0,0.467864586295626,-0.760173288707281,98.3134733308768,1
"bear1",13,0,0.477066990443982,2.10308730092878,98.4531957590714,1
"bear1",13,0,2.90963981335079,-0.756245147416085,97.8783569376663,1
"bear1",14,1,6.56457807207561,2.84277766260932,99.9949629996004,1
"bear1",14,0,9.24726600091868,-2.35516714398833,97.9381248386823,1
"bear1",14,0,2.9740985070372,1.07129885655268,97.3765693708878,1
"bear1",14,0,4.03690411617836,-3.00748849204732,97.9776631928903,1
"bear1",14,0,0.494717205808766,-0.525647666327309,96.288416672163,1
"bear1",14,0,1.54561304223978,-0.628750277777439,96.139961860961,1
"bear1",14,0,0.851089482542673,-3.05024962414789,96.6751893887489,1
"bear1",14,0,2.71307533500906,-1.55502050183319,96.7805459280984,1
"bear1",14,0,6.20414306292284,-0.862364034534794,97.8396754404249,1
"bear1",14,0,4.48091419205635,2.59222849149724,98.9582889544203,1
"bear1",14,0,0.942638529534698,-1.92474876925378,96.6399946346792,1
"bear1",14,0,2.75619259308918,-0.428909746286354,96.0856670489737,1
"bear1",14,0,0.510282244286488,-0.504186305545354,96.1432586180421,1
"bear1",14,0,2.42275170667741,-3.11143176938485,97.4883725862546,1
"bear1",14,0,1.79669520355987,0.776840078146749,96.8053187904548,1
"bear1",14,0,5.46705589059729,-2.65327866941879,97.4706171531107,1
"bear1",14,0,1.95737075742349,2.06395061238901,97.4396138971231,1
"bear1",14,0,0.465761388955181,-0.352253917074739,96.0719351911929,1
"bear1",14,0,4.66793776050174,2.30510261484616,98.9888515273449,1
"bear1",14,0,1.31978032958107,0.915367713171186,96.8154750140943,1
"bear1",14,0,1.26515531238569,-1.9750097863439,96.6893736078914,1
"bear1",15,1,10.1621714759947,-0.0298807928321884,91.0869470366888,1
"bear1",15,0,1.90171316080629,1.34623338075037,99.2196015805769,1
"bear1",15,0,3.36885689638981,0.371089614945377,99.3305426713869,1
"bear1",15,0,0.824796666097938,-0.779026688582026,99.9840535237027,1
"bear1",15,0,5.2213077235764,0.595573386285063,98.6451917686194,1
"bear1",15,0,1.23729284296556,0.808469576542126,99.9817831524873,1
"bear1",15,0,0.660593624133314,-2.18141260885392,99.9681301233816,1
"bear1",15,0,1.24500277333644,-1.35441418571066,99.1936107792734,1
"bear1",15,0,1.69912886607813,-1.42394169200931,98.5075074456801,1
"bear1",15,0,0.832644318413436,-1.4455406065881,99.740718811172,1
"bear1",15,0,1.63796173233023,-2.34000317642622,99.3948759708915,1
"bear1",15,0,0.956032645784889,-2.31031222556396,99.6025280016321,1
"bear1",15,0,0.652337844189232,-2.35475415828652,99.9517881366238,1
"bear1",15,0,3.19675685655244,1.72610338188311,97.7989832324151,1
"bear1",15,0,1.03072037963412,2.48408867383966,99.3446660612949,1
"bear1",15,0,7.42860048210009,-2.64667261906482,97.2864590192319,1
"bear1",15,0,0.523338451989634,-2.86446372583953,99.8443368672892,1
"bear1",15,0,0.633788358670057,-2.8099002417941,99.9080659254629,1
"bear1",15,0,7.63416040410508,-1.97826304888837,95.5226818123585,1
"bear1",15,0,0.78019924977168,2.40243846136131,99.7223451275778,1
"bear1",15,0,3.73188328729415,-1.67514238806134,95.0571049319977,1
"bear1",16,1,10.2843564214302,-0.0650877627427414,68.1643528478706,1
"bear1",16,0,1.16117534904925,-0.816678323894744,89.2895392211536,1
"bear1",16,0,1.48657876119535,-0.466218489911027,88.4844443076091,1
"bear1",16,0,0.463977132852303,-2.9537002020222,92.2096826292224,1
"bear1",16,0,6.99486458721685,2.1558433336387,98.1741851849052,1
"bear1",16,0,17.9157982657937,-0.921667864076096,92.0407527897926,1
"bear1",16,0,0.550885202398963,3.09236032748527,93.1337073076289,1
"bear1",16,0,2.60497955161244,-2.52996057053526,94.3174581670326,1
"bear1",16,0,3.25166305296037,-0.362580326096691,81.7476522618391,1
"bear1",16,0,7.60705388646128,0.980648547346826,98.2766486715025,1
"bear1",16,0,3.74668823291247,1.25631983829763,93.3463517709006,1
"bear1",16,0,0.298122938815905,-2.57101762971584,91.2624909444325,1
"bear1",16,0,6.41401708773325,-2.98052476248568,98.1747078329685,1
"bear1",16,0,2.44449931037756,-2.86472587850982,98.480314837758,1
"bear1",16,0,6.61197945944652,-0.871767015981192,58.8081155752072,1
"bear1",16,0,16.7250771320731,-1.49000459355291,80.7871579355826,1
"bear1",16,0,10.4134319729117,1.19804778532626,99.7535863419184,1
"bear1",16,0,1.91283013233827,-1.08434205775848,82.3135100605634,1
"bear1",16,0,7.35842309600118,1.19375352678378,98.0579708237913,1
"bear1",16,0,8.78419479487704,-1.30595670588733,67.2860905182073,1
"bear1",16,0,3.75734039560699,-2.23040400686147,87.5806837643683,1
"bear1",17,1,7.77936496763145,-0.0279918246091876,55.5294121743647,1
"bear1",17,0,1.17636745726979,2.64407806786375,71.1847415323577,1
"bear1",17,0,1.2484993171895,-0.618706698531573,67.3764850396982,1
"bear1",17,0,2.3420507062986,2.59902579106439,75.7760816974455,1
"bear1",17,0,2.38590010240413,-0.850899739440225,67.7254632937411,1
"bear1",17,0,3.64199692742126,2.34081894630729,84.5100105407825,1
"bear1",17,0,1.07094868073738,-0.358185335966576,67.9630770639552,1
"bear1",17,0,3.58732086092075,0.472866076829895,61.0387092765988,1
"bear1",17,0,2.54144184493951,-1.69880761560101,71.234267901532,1
"bear1",17,0,2.33936802483069,0.693487201651847,62.2461144743407,1
"bear1",17,0,4.36151888588635,-0.292171839331261,58.762144789294,1
"bear1",17,0,7.8679376267915,1.54940393257924,99.4069368133201,1
"bear1",17,0,2.55514821253002,3.12611556265165,79.9589600376646,1
"bear1",17,0,2.46922570527436,2.11488531493918,72.6469811436133,1
"bear1",17,0,1.21725478664915,0.577999304828347,67.3569260043898,1
"bear1",17,0,5.97249384988462,0.806574505529675,75.8497189017155,1
"bear1",17,0,10.526309548836,-3.13120693148623,96.5381991727525,1
"bear1",17,0,2.6142717837477,2.8550170902661,80.1494920854799,1
"bear1",17,0,1.5981809989121,1.39770697291246,66.3617785816297,1
"bear1",17,0,2.23156098397059,-2.03910212927442,70.6634208438716,1
"bear1",17,0,15.2634761014111,-2.54833452242138,70.4065465341101,1
"bear1",18,1,6.06700135373416,0.898492861009409,66.8577619214421,1
"bear1",18,0,3.09846927623312,0.907560738837206,62.808971510406,1
"bear1",18,0,8.14662903200517,-0.187661006187026,93.2280570451751,1
"bear1",18,0,3.59902800496304,-2.91527689121135,62.5608561142517,1
"bear1",18,0,1.36309697735657,2.75821929213351,55.1474857005808,1
"bear1",18,0,8.40611134358967,1.31895815631135,86.3749887994068,1
"bear1",18,0,1.36256836648378,2.80425234431224,54.8097030055573,1
"bear1",18,0,1.07762223976906,2.47384710423669,55.9057356901567,1
"bear1",18,0,8.50613648684507,2.10528240676937,100,1
"bear1",18,0,1.88938276880193,-3.00306645297566,54.2829105665726,1
"bear1",18,0,2.15242010172899,-0.38336087834958,65.2938611653419,1
"bear1",18,0,1.02343595573812,-1.56635420888775,55.4069003764243,1
"bear1",18,0,2.6593798134531,-0.211565359769522,70.0067816113973,1
"bear1",18,0,6.83216353911927,0.813231781140141,63.1479368388767,1
"bear1",18,0,3.83255469121594,0.137716494555913,76.9007057361429,1
"bear1",18,0,2.42363964304543,-0.997578083346748,72.2778972857037,1
"bear1",18,0,1.06627093477042,-0.84559077693156,55.4525103123628,1
"bear1",18,0,2.40328186117706,1.15342869322587,59.1543696169853,1
"bear1",18,0,1.91848453497927,-0.766470608102988,65.0092231508555,1
"bear1",18,0,0.937874882089661,-1.43343494976363,54.8283940451379,1
"bear1",18,0,1.65784400108463,-0.500840400598647,59.88471618302,1
"bear1",19,1,7.47477598610235,0.304172278476199,91.3332094168303,1
"bear1",19,0,2.55833631858594,0.506170940614292,66.6640797469716,1
"bear1",19,0,2.26887488054074,1.01329341799495,70.5063070952327,1
"bear1",19,0,5.83612412863667,-2.1525690772783,91.6570646013307,1
"bear1",19,0,2.38819990763627,0.400803787575435,63.7973021056421,1
"bear1",19,0,3.14458308658368,-0.0950759932026631,60.0842769507771,1
"bear1",19,0,0.39509445165027,-3.05525770565518,68.4543001387792,1
"bear1",19,0,1.72641230150139,-0.23175228638737,64.4009277217932,1
"bear1",19,0,4.35509945037287,-1.89798937255321,86.1676932277186,1
"bear1",19,0,2.11573860381747,0.773296700983203,66.7286112090437,1
"bear1",19,0,0.567052734559749,-3.08677089066419,68.1171247162404,1
"bear1",19,0,6.78004067304887,0.888695052592145,96.9802638593457,1
"bear1",19,0,1.27470495280307,-1.42005385611842,66.6873012015831,1
"bear1",19,0,4.19955241709636,-2.1500033764346,86.9632911886386,1
"bear1",19,0,5.13777195903591,-2.36305482773219,89.6835420625062,1
"bear1",19,0,2.76784454731202,0.083976386097244,61.6420849691036,1
"bear1",19,0,1.68363337452028,-2.45681684326667,74.5457709924028,1
"bear1",19,0,5.18959760135603,-0.873507692398562,61.9839839473262,1
"bear1",19,0,2.73959858049226,1.94110194722009,72.8066128367003,1
"bear1",19,0,2.9386676089103,1.86458319492863,73.9633031090991,1
"bear1",19,0,6.03043266051233,0.301440697615452,86.8054711403658,1
"bear1",20,1,6.34475848946997,-0.284935441785017,28.0890698424897,1
"bear1",20,0,10.3566613485387,0.853198793304382,92.6873407760127,1
"bear1",20,0,1.54723604632257,-1.80510793895727,2.65361437109966,1
"bear1",20,0,4.6548351011131,-0.20171935532008,24.9538952739531,1
"bear1",20,0,1.2486740444312,-2.8980364400203,1.74872995018602,1
"bear1",20,0,9.46761713792513,1.52706902396993,70.1004436570511,1
"bear1",20,0,6.0895323016532,2.39396655395627,13.5354690948801,1
"bear1",20,0,3.68573770783455,-0.448965264449922,16.371523311533,1
"bear1",20,0,11.9691080435747,0.430825215731738,92,1
"bear1",20,0,4.7655423059614,3.03835648241805,2.37757471713735,1
"bear1",20,0,2.22451592462942,3.01880218898897,1.03601090761646,1
"bear1",20,0,0.811400561255288,0.2953789615571,4.9503069224485,1
"bear1",20,0,14.821150636089,-1.12018951367567,30.6591344632952,1
"bear1",20,0,6.63475820843256,-2.93669311113183,4.18360202391201,1
"bear1",20,0,2.67887589515803,-2.99752942400449,0.0477245428969498,1
"bear1",20,0,1.43552599149544,-2.64030687811965,0.873778483792215,1
"bear1",20,0,2.72204355150712,-1.78295648752088,8.20640614874243,1
"bear1",20,0,1.87134009311423,-0.51015882783552,7.5671045825787,1
"bear1",20,0,5.61880381608045,0.0759210336599752,30.9838394289738,1
"bear1",20,0,2.00624788483391,0.504588093615837,17.1358745360836,1
"bear1",20,0,2.71742789529531,-0.543484454231962,10.7012555039275,1
"bear1",21,1,6.76797850522747,-0.26030635799789,73.832581900915,1
"bear1",21,0,0.970531182729983,-0.27302312666068,41.1632774803379,1
"bear1",21,0,4.04589999336282,-0.0914113984639182,76.0606415260996,1
"bear1",21,0,1.23941029049842,-1.6592283595051,24.826927910076,1
"bear1",21,0,1.68380073512745,-2.93092832596811,24.8311629125183,1
"bear1",21,0,2.7325548928944,0.723864122242027,69.5949529941267,1
"bear1",21,0,9.02381309418868,-2.02363132131331,24.0131862258704,1
"bear1",21,0,0.496832441770583,-0.68513135257688,29.3940165109519,1
"bear1",21,0,2.44298007812219,1.32770683007679,39.6918652100653,1
"bear1",21,0,3.41527477244472,1.40389759174373,49.204436237092,1
"bear1",21,0,5.79528935084395,2.23678737167185,44.2373454030221,1
"bear1",21,0,3.46482401898909,1.58269089555627,39.9719467912293,1
"bear1",21,0,3.658164064076,-1.62699655108049,4.53176127225256,1
"bear1",21,0,3.3382780886878,-1.4468515080211,4.79224576654856,1
